"01/31/2021","        G01106",""," 02628","Arena Offshore, LP","61","","","       0","           0","         466","           0"
"01/31/2021","        G01134",""," 03059","ANKOR Energy LLC","01","20177072608","","    46.2","        2621","           0","           0"
"01/31/2021","        G01134",""," 03059","ANKOR Energy LLC","11","3017707BW0A","0217075Q000","    1103","           0","      126656","           0"
"01/31/2021","        G01134",""," 03059","ANKOR Energy LLC","20","","","       0","           0","        2432","           0"
"01/31/2021","        G01134",""," 03059","ANKOR Energy LLC","27","","","       0","           0","           0","       12835"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","01","21171132800","","      40","        6303","           0","           0"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","11","3117705BW0E","0217109K000","    1105","           0","       53564","           0"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","13","","","       0","        -345","           0","           0"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","16","21171132800","","    53.3","         345","           0","           0"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","20","","","       0","           0","       10076","           0"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","27","","","       0","           0","           0","       91755"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","61","","","       0","           0","          16","           0"
"01/31/2021","        G01140",""," 03619","Talos Third Coast LLC","62","","","       0","           0","         352","           0"
"01/31/2021","        G01146",""," 03151","Cox Operating, L.L.C.","11","3017705BW0J","0217075Q000","    1089","           0","       36732","           0"
"01/31/2021","        G01146",""," 03151","Cox Operating, L.L.C.","13","","","       0","        -237","           0","           0"
"01/31/2021","        G01146",""," 03151","Cox Operating, L.L.C.","16","21171132800","","    53.3","         237","           0","           0"
"01/31/2021","        G01146",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        6843","           0"
"01/31/2021","        G01146",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       53314"
"01/31/2021","        G01146",""," 03151","Cox Operating, L.L.C.","62","","","       0","           0","          57","           0"
"01/31/2021","        G01187",""," 03059","ANKOR Energy LLC","01","20177072608","","    46.2","        4206","           0","           0"
"01/31/2021","        G01187",""," 03059","ANKOR Energy LLC","11","3017707BW0A","0217075Q000","    1103","           0","       18248","           0"
"01/31/2021","        G01187",""," 03059","ANKOR Energy LLC","20","","","       0","           0","        8155","           0"
"01/31/2021","        G01187",""," 03059","ANKOR Energy LLC","27","","","       0","           0","           0","       51410"
"01/31/2021","        G01187",""," 03059","ANKOR Energy LLC","61","","","       0","           0","         285","           0"
"01/31/2021","        G01189",""," 03059","ANKOR Energy LLC","01","20177072608","","    46.2","        1965","           0","           0"
"01/31/2021","        G01189",""," 03059","ANKOR Energy LLC","11","3017707BW0A","0217075Q000","    1103","           0","        2496","           0"
"01/31/2021","        G01189",""," 03059","ANKOR Energy LLC","20","","","       0","           0","          48","           0"
